State_Code_Origin,County_Code_Origin,State_Code_Dest,County_Code_Dest,State_Abbrv,County_Name,Return_Num,Exmpt_Num,Aggr_AGI,,
26,123,59,003,DS,Other Flows - Midwest,64,114,"2,355",,
26,123,59,005,DS,Other Flows - South,162,305,"4,919",,
26,123,59,007,DS,Other Flows - West,85,169,"2,293",,
26,125,96,000,MI,Oakland County Tot Mig-US & For,"30,706","54,932","1,800,878",,
26,125,97,000,MI,Oakland County Tot Mig-US,"30,232","53,962","1,759,888",,
26,125,97,001,MI,Oakland County Tot Mig-Same St,"16,000","28,183","698,874",,
26,125,97,003,MI,Oakland County Tot Mig-Diff St,"14,232","25,779","1,061,013",,
26,125,98,000,MI,Oakland County Tot Mig-Foreign,474,970,"40,991",,
26,125,26,125,MI,Oakland County Non-Migrants,"449,005","966,674","37,965,589",,
26,125,26,163,MI,Wayne County,"6,093","11,182","239,603",,
26,125,26,099,MI,Macomb County,"4,092","7,046","163,397",,
26,125,26,049,MI,Genesee County,"1,036","1,920","45,803",,
26,125,17,031,IL,Cook County,969,"1,259","55,928",,
26,125,26,093,MI,Livingston County,877,"1,581","47,073",,
26,125,26,161,MI,Washtenaw County,836,"1,290","40,502",,
26,125,04,013,AZ,Maricopa County,577,"1,006","28,366",,
26,125,06,037,CA,Los Angeles County,327,484,"19,018",,
26,125,26,087,MI,Lapeer County,321,599,"16,232",,
26,125,32,003,NV,Clark County,308,514,"14,899",,
26,125,26,065,MI,Ingham County,296,407,"11,748",,
26,125,26,081,MI,Kent County,249,413,"16,251",,
26,125,36,061,NY,New York County,228,270,"14,529",,
26,125,48,201,TX,Harris County,201,400,"13,700",,
26,125,26,077,MI,Kalamazoo County,199,291,"8,247",,
26,125,06,073,CA,San Diego County,191,308,"9,467",,
26,125,53,033,WA,King County,148,253,"11,374",,
26,125,06,059,CA,Orange County,145,260,"12,284",,
26,125,26,147,MI,St Clair County,145,258,"6,874",,
26,125,37,119,NC,Mecklenburg County,142,270,"8,913",,
26,125,13,121,GA,Fulton County,141,253,"9,500",,
26,125,12,099,FL,Palm Beach County,137,228,"13,827",,
26,125,12,011,FL,Broward County,135,241,"13,138",,
26,125,39,035,OH,Cuyahoga County,129,230,"13,565",,
26,125,12,071,FL,Lee County,120,209,"12,072",,
26,125,37,183,NC,Wake County,120,247,"9,353",,
26,125,39,049,OH,Franklin County,118,204,"6,719",,
26,125,48,439,TX,Tarrant County,117,242,"14,048",,
26,125,48,113,TX,Dallas County,113,215,"19,330",,
26,125,17,043,IL,Dupage County,112,227,"10,521",,
26,125,26,145,MI,Saginaw County,101,162,"5,558",,
26,125,06,085,CA,Santa Clara County,97,170,"7,585",,
26,125,12,095,FL,Orange County,97,155,"5,396",,
26,125,12,103,FL,Pinellas County,97,163,"4,280",,
26,125,39,095,OH,Lucas County,96,179,"5,333",,
26,125,18,097,IN,Marion County,91,138,"4,495",,
26,125,48,085,TX,Collin County,91,207,"9,776",,
26,125,12,057,FL,Hillsborough County,89,141,"4,360",,
26,125,27,053,MN,Hennepin County,89,181,"8,316",,
26,125,47,037,TN,Davidson County,88,147,"7,105",,
26,125,08,031,CO,Denver County,85,102,"3,696",,
26,125,36,047,NY,Kings County,84,106,"2,511",,
26,125,04,019,AZ,Pima County,82,137,"5,623",,
26,125,51,059,VA,Fairfax County,81,162,"7,189",,
26,125,12,021,FL,Collier County,80,135,"43,502",,
26,125,12,086,FL,Miami Dade County,80,123,"6,679",,
26,125,11,001,DC,District of Columbia,77,93,"4,422",,
26,125,25,017,MA,Middlesex County,77,146,"5,811",,
26,125,24,031,MD,Montgomery County,74,126,"6,975",,
26,125,26,055,MI,Grand Traverse County,74,117,"3,998",,
26,125,06,075,CA,San Francisco County,73,89,"4,094",,
26,125,12,031,FL,Duval County,73,126,"3,424",,
26,125,17,097,IL,Lake County,73,146,"6,721",,
26,125,06,001,CA,Alameda County,72,130,"4,365",,
26,125,12,115,FL,Sarasota County,72,113,"10,698",,
26,125,26,139,MI,Ottawa County,72,118,"3,299",,
26,125,13,089,GA,Dekalb County,71,128,"3,536",,
26,125,29,189,MO,St Louis County,71,164,"5,652",,
26,125,48,453,TX,Travis County,70,121,"4,058",,
26,125,13,067,GA,Cobb County,69,154,"4,184",,
26,125,26,115,MI,Monroe County,69,121,"2,739",,
26,125,26,075,MI,Jackson County,68,108,"3,921",,
26,125,45,045,SC,Greenville County,66,133,"4,443",,
26,125,42,003,PA,Allegheny County,63,109,"4,982",,
26,125,13,135,GA,Gwinnett County,62,125,"2,781",,
26,125,12,105,FL,Polk County,59,115,"3,330",,
26,125,39,061,OH,Hamilton County,57,98,"3,906",,
26,125,26,143,MI,Roscommon County,56,99,"2,908",,
26,125,26,021,MI,Berrien County,55,113,"4,589",,
26,125,26,111,MI,Midland County,55,107,"2,097",,
26,125,36,081,NY,Queens County,54,72,"1,456",,
26,125,26,155,MI,Shiawassee County,53,102,"1,725",,
26,125,26,063,MI,Huron County,52,89,"2,597",,
26,125,55,079,WI,Milwaukee County,52,96,"5,583",,
26,125,57,005,FR,Foreign - APO/FPO ZIPs,52,66,"1,243",,
26,125,26,017,MI,Bay County,50,72,"1,703",,
26,125,26,045,MI,Eaton County,50,79,"2,076",,
26,125,41,051,OR,Multnomah County,49,58,"2,189",,
26,125,51,013,VA,Arlington County,49,65,"2,354",,
26,125,25,025,MA,Suffolk County,48,60,"4,539",,
26,125,53,061,WA,Snohomish County,48,104,"4,563",,
26,125,26,073,MI,Isabella County,47,65,"1,276",,
26,125,55,025,WI,Dane County,47,92,"2,492",,
26,125,26,069,MI,Iosco County,46,64,"2,047",,
26,125,48,121,TX,Denton County,46,112,"4,959",,
26,125,06,065,CA,Riverside County,43,98,"1,778",,
26,125,12,081,FL,Manatee County,43,80,"3,936",,
26,125,42,101,PA,Philadelphia County,43,54,"3,416",,
26,125,47,157,TN,Shelby County,43,96,"3,841",,
26,125,48,029,TX,Bexar County,43,94,"2,902",,
26,125,26,157,MI,Tuscola County,42,75,"1,347",,
26,125,12,101,FL,Pasco County,41,89,"2,604",,
26,125,12,117,FL,Seminole County,41,79,"2,550",,
26,125,18,141,IN,St Joseph County,41,63,"2,737",,
26,125,34,023,NJ,Middlesex County,41,69,"2,363",,
26,125,39,113,OH,Montgomery County,41,80,"2,596",,
26,125,04,021,AZ,Pinal County,40,93,"2,025",,
26,125,08,041,CO,El Paso County,40,89,"2,186",,
26,125,18,057,IN,Hamilton County,40,87,"4,060",,
26,125,26,091,MI,Lenawee County,40,74,"2,430",,
26,125,17,197,IL,Will County,39,97,"5,128",,
26,125,21,111,KY,Jefferson County,39,78,"2,558",,
26,125,26,151,MI,Sanilac County,39,65,"1,429",,
26,125,26,025,MI,Calhoun County,38,76,"1,741",,
26,125,26,047,MI,Emmet County,38,70,"2,775",,
26,125,34,017,NJ,Hudson County,38,50,"2,499",,
26,125,37,133,NC,Onslow County,38,59,"1,092",,
26,125,01,089,AL,Madison County,37,77,"1,908",,
26,125,09,001,CT,Fairfield County,37,90,"5,844",,
26,125,09,003,CT,Hartford County,37,80,"3,779",,
26,125,24,510,MD,Baltimore city,37,57,"2,014",,
26,125,26,051,MI,Gladwin County,36,76,"2,505",,
26,125,26,121,MI,Muskegon County,36,59,"1,634",,
26,125,45,019,SC,Charleston County,36,54,"1,676",,
26,125,47,093,TN,Knox County,36,79,"2,565",,
26,125,15,003,HI,Honolulu County,35,64,935,,
26,125,06,067,CA,Sacramento County,34,69,"2,248",,
26,125,08,035,CO,Douglas County,34,76,"8,696",,
26,125,26,037,MI,Clinton County,34,47,"1,372",,
26,125,26,107,MI,Mecosta County,34,68,"3,711",,
26,125,45,013,SC,Beaufort County,34,60,"1,791",,
26,125,20,091,KS,Johnson County,32,83,"3,053",,
26,125,21,067,KY,Fayette County,32,69,"1,344",,
26,125,24,005,MD,Baltimore County,32,54,"2,053",,
26,125,26,005,MI,Allegan County,32,51,"3,022",,
26,125,29,095,MO,Jackson County,32,51,"1,055",,
26,125,06,013,CA,Contra Costa County,31,58,"2,526",,
26,125,42,091,PA,Montgomery County,31,58,"1,982",,
26,125,48,339,TX,Montgomery County,31,82,"3,709",,
26,125,49,035,UT,Salt Lake County,31,52,"1,424",,
26,125,12,009,FL,Brevard County,30,49,"1,233",,
26,125,12,069,FL,Lake County,30,56,"1,857",,
26,125,26,137,MI,Otsego County,30,43,"1,167",,
26,125,06,071,CA,San Bernardino County,29,46,"1,106",,
26,125,06,111,CA,Ventura County,29,61,"2,451",,
26,125,12,127,FL,Volusia County,29,53,"4,794",,
26,125,18,003,IN,Allen County,29,59,"1,533",,
26,125,26,009,MI,Antrim County,29,56,"2,296",,
26,125,37,063,NC,Durham County,29,40,"1,334",,
26,125,39,017,OH,Butler County,29,68,"2,866",,
26,125,48,491,TX,Williamson County,29,60,"2,019",,
26,125,06,081,CA,San Mateo County,28,47,"1,761",,
26,125,08,059,CO,Jefferson County,28,54,"1,565",,
26,125,17,089,IL,Kane County,28,61,"4,050",,
26,125,26,029,MI,Charlevoix County,28,40,"2,135",,
26,125,26,035,MI,Clare County,28,54,"1,078",,
26,125,26,119,MI,Montmorency County,28,43,"2,286",,
26,125,39,153,OH,Summit County,28,59,"2,519",,
26,125,25,021,MA,Norfolk County,27,48,"1,699",,
26,125,26,089,MI,Leelanau County,27,48,"4,389",,
26,125,35,001,NM,Bernalillo County,27,48,"2,442",,
26,125,37,097,NC,Iredell County,27,63,"2,441",,
26,125,51,510,VA,Alexandria city,27,31,"1,466",,
26,125,10,003,DE,New Castle County,26,42,"2,418",,
26,125,26,031,MI,Cheboygan County,26,40,"1,434",,
26,125,26,165,MI,Wexford County,26,54,"2,179",,
26,125,34,027,NJ,Morris County,26,61,"4,363",,
26,125,39,165,OH,Warren County,26,66,"3,331",,
26,125,48,157,TX,Fort Bend County,26,72,"3,141",,
26,125,08,005,CO,Arapahoe County,25,37,"4,183",,
26,125,12,083,FL,Marion County,25,51,"1,815",,
26,125,17,113,IL,Mclean County,25,78,"1,705",,
26,125,26,103,MI,Marquette County,25,43,756,,
26,125,36,029,NY,Erie County,25,55,"1,789",,
26,125,45,051,SC,Horry County,25,43,"1,066",,
26,125,51,107,VA,Loudoun County,25,49,"4,255",,
26,125,08,013,CO,Boulder County,24,38,"1,137",,
26,125,12,015,FL,Charlotte County,24,41,"1,772",,
26,125,12,109,FL,St Johns County,24,48,"1,811",,
26,125,12,111,FL,St Lucie County,24,40,"1,770",,
26,125,12,119,FL,Sumter County,24,40,"4,632",,
26,125,24,027,MD,Howard County,24,71,"1,642",,
26,125,24,033,MD,Prince George's County,24,38,886,,
26,125,26,007,MI,Alpena County,24,48,"1,203",,
26,125,26,039,MI,Crawford County,24,50,"1,084",,
26,125,27,123,MN,Ramsey County,24,29,"1,152",,
26,125,37,081,NC,Guilford County,24,52,"3,125",,
26,125,39,173,OH,Wood County,24,43,"1,209",,
26,125,09,011,CT,New London County,23,45,"3,092",,
26,125,37,051,NC,Cumberland County,23,46,938,,
26,125,45,091,SC,York County,23,49,"1,546",,
26,125,19,163,IA,Scott County,22,38,"1,002",,
26,125,34,003,NJ,Bergen County,22,46,"2,685",,
26,125,36,055,NY,Monroe County,22,57,"2,274",,
26,125,37,067,NC,Forsyth County,22,41,"1,173",,
26,125,39,041,OH,Delaware County,22,56,"3,193",,
26,125,39,093,OH,Lorain County,22,38,"1,107",,
26,125,51,087,VA,Henrico County,22,44,"1,945",,
26,125,53,053,WA,Pierce County,22,34,"1,072",,
26,125,01,073,AL,Jefferson County,21,50,"1,703",,
26,125,04,025,AZ,Yavapai County,21,39,"1,337",,
26,125,12,097,FL,Osceola County,21,35,"1,813",,
26,125,26,105,MI,Mason County,21,36,"1,195",,
26,125,26,129,MI,Ogemaw County,21,36,"3,448",,
26,125,47,125,TN,Montgomery County,21,52,"1,046",,
26,125,09,009,CT,New Haven County,20,38,"1,918",,
26,125,26,001,MI,Alcona County,20,38,"1,368",,
26,125,26,019,MI,Benzie County,20,29,829,,
26,125,47,065,TN,Hamilton County,20,39,608,,
26,125,01,101,AL,Montgomery County,19,42,969,,
26,125,05,119,AR,Pulaski County,19,34,928,,
26,125,17,201,IL,Winnebago County,19,40,"1,171",,
26,125,26,141,MI,Presque Isle County,19,28,"1,338",,
26,125,31,055,NE,Douglas County,19,40,"2,706",,
26,125,41,067,OR,Washington County,19,36,"1,962",,
26,125,47,149,TN,Rutherford County,19,43,"1,856",,
26,125,47,187,TN,Williamson County,19,54,"2,198",,
26,125,55,133,WI,Waukesha County,19,42,"1,562",,
26,125,12,005,FL,Bay County,18,32,684,,
26,125,21,015,KY,Boone County,18,39,"1,367",,
26,125,26,135,MI,Oscoda County,18,28,382,,
26,125,51,153,VA,Prince William County,18,34,"1,354",,
26,125,51,810,VA,Virginia Beach city,18,38,612,,
26,125,06,019,CA,Fresno County,17,37,"1,077",,
26,125,12,053,FL,Hernando County,17,23,778,,
26,125,12,073,FL,Leon County,17,30,"1,434",,
26,125,12,091,FL,Okaloosa County,17,25,921,,
26,125,17,111,IL,Mchenry County,17,49,"2,413",,
26,125,21,117,KY,Kenton County,17,45,"2,340",,
26,125,22,071,LA,Orleans Parish,17,30,384,,
26,125,25,027,MA,Worcester County,17,25,"1,126",,
26,125,34,005,NJ,Burlington County,17,40,"2,019",,
26,125,36,119,NY,Westchester County,17,41,"3,346",,
26,125,42,029,PA,Chester County,17,48,"3,223",,
26,125,44,007,RI,Providence County,17,24,909,,
26,125,47,165,TN,Sumner County,17,43,"1,415",,
26,125,51,041,VA,Chesterfield County,17,37,"2,029",,
26,125,53,011,WA,Clark County,17,36,"1,320",,
26,125,02,020,AK,Anchorage Municipality,16,28,"1,249",,
26,125,06,053,CA,Monterey County,16,27,444,,
26,125,13,097,GA,Douglas County,16,34,"1,137",,
26,125,17,143,IL,Peoria County,16,24,863,,
26,125,20,173,KS,Sedgwick County,16,33,"1,002",,
26,125,26,117,MI,Montcalm County,16,31,674,,
26,125,29,510,MO,St Louis city,16,20,897,,
26,125,36,001,NY,Albany County,16,36,985,,
26,125,39,159,OH,Union County,16,39,"1,461",,
26,125,40,143,OK,Tulsa County,16,53,"1,415",,
26,125,48,215,TX,Hidalgo County,16,36,"1,099",,
26,125,51,003,VA,Albemarle County,16,33,"4,003",,
26,125,08,001,CO,Adams County,15,30,586,,
26,125,13,063,GA,Clayton County,15,27,589,,
26,125,26,033,MI,Chippewa County,15,31,832,,
26,125,26,061,MI,Houghton County,15,22,821,,
26,125,27,037,MN,Dakota County,15,29,"1,088",,
26,125,29,183,MO,St Charles County,15,36,"1,369",,
26,125,37,129,NC,New Hanover County,15,32,"2,222",,
26,125,37,135,NC,Orange County,15,31,923,,
26,125,40,109,OK,Oklahoma County,15,32,"1,149",,
26,125,42,049,PA,Erie County,15,32,"1,692",,
26,125,48,141,TX,El Paso County,15,44,"1,911",,
26,125,04,015,AZ,Mohave County,14,33,"1,052",,
26,125,08,037,CO,Eagle County,14,21,"1,756",,
26,125,12,001,FL,Alachua County,14,20,733,,
26,125,12,017,FL,Citrus County,14,32,672,,
26,125,12,033,FL,Escambia County,14,22,296,,
26,125,12,035,FL,Flagler County,14,25,"1,122",,
26,125,13,051,GA,Chatham County,14,25,632,,
26,125,17,019,IL,Champaign County,14,25,903,,
26,125,18,089,IN,Lake County,14,27,"1,024",,
26,125,22,033,LA,East Baton Rouge Parish,14,24,523,,
26,125,24,003,MD,Anne Arundel County,14,25,672,,
26,125,26,011,MI,Arenac County,14,23,497,,
26,125,26,079,MI,Kalkaska County,14,25,745,,
26,125,26,133,MI,Osceola County,14,21,665,,
26,125,29,047,MO,Clay County,14,25,965,,
26,125,37,021,NC,Buncombe County,14,22,"1,534",,
26,125,45,015,SC,Berkeley County,14,31,784,,
26,125,45,035,SC,Dorchester County,14,38,848,,
26,125,45,079,SC,Richland County,14,33,898,,
26,125,45,083,SC,Spartanburg County,14,28,946,,
26,125,51,710,VA,Norfolk city,14,17,300,,
26,125,01,097,AL,Mobile County,13,35,"1,098",,
26,125,08,069,CO,Larimer County,13,25,892,,
26,125,13,057,GA,Cherokee County,13,22,805,,
26,125,13,117,GA,Forsyth County,13,35,"1,449",,
26,125,18,005,IN,Bartholomew County,13,27,755,,
26,125,18,105,IN,Monroe County,13,23,801,,
26,125,21,093,KY,Hardin County,13,31,"1,451",,
26,125,22,017,LA,Caddo Parish,13,24,522,,
26,125,36,059,NY,Nassau County,13,25,761,,
26,125,42,017,PA,Bucks County,13,36,"2,191",,
26,125,04,003,AZ,Cochise County,12,21,466,,
26,125,12,087,FL,Monroe County,12,20,753,,
26,125,13,151,GA,Henry County,12,23,517,,
26,125,18,127,IN,Porter County,12,22,714,,
26,125,19,153,IA,Polk County,12,23,903,,
26,125,26,057,MI,Gratiot County,12,19,339,,
26,125,36,005,NY,Bronx County,12,20,563,,
26,125,37,147,NC,Pitt County,12,26,914,,
26,125,39,133,OH,Portage County,12,21,831,,
26,125,42,043,PA,Dauphin County,12,23,676,,
26,125,48,027,TX,Bell County,12,23,220,,
26,125,48,039,TX,Brazoria County,12,20,618,,
26,125,55,117,WI,Sheboygan County,12,33,454,,
26,125,01,003,AL,Baldwin County,11,21,623,,
26,125,04,005,AZ,Coconino County,11,12,193,,
26,125,04,027,AZ,Yuma County,11,14,343,,
26,125,13,245,GA,Richmond County,11,20,455,,
26,125,22,051,LA,Jefferson Parish,11,17,755,,
26,125,26,067,MI,Ionia County,11,17,211,,
26,125,26,159,MI,Van Buren County,11,21,992,,
26,125,29,165,MO,Platte County,11,25,"1,282",,
26,125,34,013,NJ,Essex County,11,21,825,,
26,125,35,049,NM,Santa Fe County,11,16,244,,
26,125,36,103,NY,Suffolk County,11,20,"1,263",,
26,125,37,025,NC,Cabarrus County,11,21,536,,
26,125,39,103,OH,Medina County,11,16,578,,
26,125,39,151,OH,Stark County,11,24,942,,
26,125,45,063,SC,Lexington County,11,27,944,,
26,125,47,113,TN,Madison County,11,20,381,,
26,125,47,119,TN,Maury County,11,16,197,,
26,125,06,017,CA,El Dorado County,10,26,"1,243",,
26,125,12,061,FL,Indian River County,10,20,824,,
26,125,18,081,IN,Johnson County,10,22,486,,
26,125,18,157,IN,Tippecanoe County,10,17,666,,
26,125,22,103,LA,St Tammany Parish,10,16,670,,
26,125,26,059,MI,Hillsdale County,10,19,453,,
26,125,26,101,MI,Manistee County,10,19,990,,
26,125,34,007,NJ,Camden County,10,18,615,,
26,125,34,035,NJ,Somerset County,10,14,"3,106",,
26,125,35,043,NM,Sandoval County,10,27,689,,
26,125,37,125,NC,Moore County,10,18,"3,071",,
26,125,39,003,OH,Allen County,10,16,599,,
26,125,39,063,OH,Hancock County,10,20,570,,
26,125,39,085,OH,Lake County,10,16,587,,
26,125,42,045,PA,Delaware County,10,11,427,,
26,125,45,007,SC,Anderson County,10,21,705,,
26,125,58,000,SS,Other Flows - Same State,83,157,"4,857",,
26,125,59,000,DS,Other Flows - Diff State,"2,585","4,980","177,413",,
26,125,59,001,DS,Other Flows - Northeast,336,654,"28,384",,
26,125,59,003,DS,Other Flows - Midwest,636,"1,296","55,245",,
26,125,59,005,DS,Other Flows - South,"1,172","2,248","67,209",,
26,125,59,007,DS,Other Flows - West,441,782,"26,576",,
26,125,57,009,FR,Foreign - Other flows,422,904,"39,747",,
26,127,96,000,MI,Oceana County Tot Mig-US & For,723,"1,356","35,786",,
26,127,97,000,MI,Oceana County Tot Mig-US,723,"1,356","35,786",,
26,127,97,001,MI,Oceana County Tot Mig-Same St,471,878,"13,614",,
26,127,97,003,MI,Oceana County Tot Mig-Diff St,252,478,"22,172",,
26,127,98,000,MI,Oceana County Tot Mig-Foreign,d,d,d,,
26,127,26,127,MI,Oceana County Non-Migrants,"9,605","21,742","407,372",,
26,127,26,121,MI,Muskegon County,180,332,"4,570",,
26,127,26,105,MI,Mason County,61,124,"1,554",,
26,127,26,123,MI,Newaygo County,56,125,"1,642",,
26,127,26,081,MI,Kent County,32,52,"1,524",,
26,127,26,139,MI,Ottawa County,30,51,855,,
26,127,48,215,TX,Hidalgo County,21,51,348,,
26,127,26,125,MI,Oakland County,11,14,305,,
26,127,58,000,SS,Other Flows - Same State,101,180,"3,163",,
26,127,59,000,DS,Other Flows - Diff State,231,427,"21,824",,
26,127,59,001,DS,Other Flows - Northeast,10,13,293,,
26,127,59,003,DS,Other Flows - Midwest,58,115,"16,568",,
26,127,59,005,DS,Other Flows - South,115,225,"3,253",,
26,127,59,007,DS,Other Flows - West,48,74,"1,709",,
26,129,96,000,MI,Ogemaw County Tot Mig-US & For,539,959,"14,260",,
26,129,97,000,MI,Ogemaw County Tot Mig-US,539,959,"14,260",,
26,129,97,001,MI,Ogemaw County Tot Mig-Same St,385,674,"9,196",,
26,129,97,003,MI,Ogemaw County Tot Mig-Diff St,154,285,"5,064",,
26,129,98,000,MI,Ogemaw County Tot Mig-Foreign,d,d,d,,
26,129,26,129,MI,Ogemaw County Non-Migrants,"8,048","16,713","301,107",,
26,129,26,011,MI,Arenac County,41,84,666,,
26,129,26,069,MI,Iosco County,41,90,972,,
26,129,26,145,MI,Saginaw County,29,36,641,,
26,129,26,017,MI,Bay County,27,39,658,,
26,129,26,125,MI,Oakland County,26,45,770,,
26,129,26,143,MI,Roscommon County,22,36,553,,
26,129,26,049,MI,Genesee County,21,36,520,,
26,129,26,163,MI,Wayne County,16,19,275,,
26,129,26,099,MI,Macomb County,13,18,282,,
26,129,26,111,MI,Midland County,13,24,375,,
26,129,26,065,MI,Ingham County,12,20,212,,
26,129,26,051,MI,Gladwin County,11,23,178,,
26,129,58,000,SS,Other Flows - Same State,113,204,"3,094",,
26,129,59,000,DS,Other Flows - Diff State,154,285,"5,064",,
26,131,96,000,MI,Ontonagon Count Tot Mig-US & For,172,277,"5,015",,
26,131,97,000,MI,Ontonagon Count Tot Mig-US,172,277,"5,015",,
26,131,97,001,MI,Ontonagon Count Tot Mig-Same St,92,158,"2,703",,
26,131,97,003,MI,Ontonagon Count Tot Mig-Diff St,80,119,"2,312",,
26,131,98,000,MI,Ontonagon Count Tot Mig-Foreign,d,d,d,,
26,131,26,131,MI,Ontonagon Count Non-Migrants,"2,760","5,447","106,108",,
26,131,26,053,MI,Gogebic County,22,45,906,,
26,131,26,061,MI,Houghton County,21,37,666,,
26,131,26,103,MI,Marquette County,11,14,258,,
26,131,58,000,SS,Other Flows - Same State,38,62,874,,
26,131,59,000,DS,Other Flows - Diff State,80,119,"2,312",,
26,133,96,000,MI,Osceola County Tot Mig-US & For,710,"1,361","18,409",,
26,133,97,000,MI,Osceola County Tot Mig-US,710,"1,361","18,409",,
26,133,97,001,MI,Osceola County Tot Mig-Same St,526,"1,005","13,570",,
26,133,97,003,MI,Osceola County Tot Mig-Diff St,184,356,"4,839",,
26,133,98,000,MI,Osceola County Tot Mig-Foreign,d,d,d,,
26,133,26,133,MI,Osceola County Non-Migrants,"8,283","18,496","327,242",,
26,133,26,165,MI,Wexford County,105,193,"2,398",,
26,133,26,107,MI,Mecosta County,104,225,"2,761",,
26,133,26,081,MI,Kent County,38,64,"1,036",,
26,133,26,085,MI,Lake County,34,64,799,,
26,133,26,113,MI,Missaukee County,24,47,528,,
26,133,26,035,MI,Clare County,22,41,626,,
26,133,26,073,MI,Isabella County,20,40,483,,
26,133,26,055,MI,Grand Traverse County,12,18,355,,
26,133,26,065,MI,Ingham County,10,16,230,,
26,133,26,139,MI,Ottawa County,10,15,287,,
26,133,58,000,SS,Other Flows - Same State,147,282,"4,067",,
26,133,59,000,DS,Other Flows - Diff State,184,356,"4,839",,
26,135,96,000,MI,Oscoda County Tot Mig-US & For,209,379,"5,313",,
26,135,97,000,MI,Oscoda County Tot Mig-US,209,379,"5,313",,
26,135,97,001,MI,Oscoda County Tot Mig-Same St,150,266,"3,739",,
26,135,97,003,MI,Oscoda County Tot Mig-Diff St,59,113,"1,573",,
26,135,98,000,MI,Oscoda County Tot Mig-Foreign,d,d,d,,
